trial,seed,graph,gen,bestSpan_gen
8,1242,sd_3_100.txt,142,117
8,1242,sd_3_100.txt,143,117
8,1242,sd_3_100.txt,144,117
8,1242,sd_3_100.txt,145,117
8,1242,sd_3_100.txt,146,117
8,1242,sd_3_100.txt,147,117
8,1242,sd_3_100.txt,148,117
8,1242,sd_3_100.txt,149,117
8,1242,sd_3_100.txt,150,117
8,1242,sd_3_100.txt,151,117
8,1242,sd_3_100.txt,152,117
8,1242,sd_3_100.txt,153,117
8,1242,sd_3_100.txt,154,117
8,1242,sd_3_100.txt,155,117
8,1242,sd_3_100.txt,156,117
8,1242,sd_3_100.txt,157,117
8,1242,sd_3_100.txt,158,117
8,1242,sd_3_100.txt,159,117
8,1242,sd_3_100.txt,160,117
8,1242,sd_3_100.txt,161,117
8,1242,sd_3_100.txt,162,117
8,1242,sd_3_100.txt,163,117
8,1242,sd_3_100.txt,164,117
8,1242,sd_3_100.txt,165,117
8,1242,sd_3_100.txt,166,117
8,1242,sd_3_100.txt,167,117
8,1242,sd_3_100.txt,168,117
8,1242,sd_3_100.txt,169,117
8,1242,sd_3_100.txt,170,117
8,1242,sd_3_100.txt,171,117
8,1242,sd_3_100.txt,172,117
8,1242,sd_3_100.txt,173,117
8,1242,sd_3_100.txt,174,117
8,1242,sd_3_100.txt,175,117
8,1242,sd_3_100.txt,176,117
8,1242,sd_3_100.txt,177,117
8,1242,sd_3_100.txt,178,117
8,1242,sd_3_100.txt,179,117
8,1242,sd_3_100.txt,180,117
8,1242,sd_3_100.txt,181,117
8,1242,sd_3_100.txt,182,117
8,1242,sd_3_100.txt,183,117
8,1242,sd_3_100.txt,184,117
8,1242,sd_3_100.txt,185,117
8,1242,sd_3_100.txt,186,117
8,1242,sd_3_100.txt,187,117
8,1242,sd_3_100.txt,188,117
8,1242,sd_3_100.txt,189,117
8,1242,sd_3_100.txt,190,117
8,1242,sd_3_100.txt,191,117
8,1242,sd_3_100.txt,192,117
8,1242,sd_3_100.txt,193,117
8,1242,sd_3_100.txt,194,117
8,1242,sd_3_100.txt,195,117
8,1242,sd_3_100.txt,196,117
8,1242,sd_3_100.txt,197,117
8,1242,sd_3_100.txt,198,117
8,1242,sd_3_100.txt,199,117
8,1242,sd_3_100.txt,200,117
9,1243,sd_3_100.txt,1,138
9,1243,sd_3_100.txt,2,134
9,1243,sd_3_100.txt,3,134
9,1243,sd_3_100.txt,4,134
9,1243,sd_3_100.txt,5,134
9,1243,sd_3_100.txt,6,133
9,1243,sd_3_100.txt,7,130
9,1243,sd_3_100.txt,8,130
9,1243,sd_3_100.txt,9,130
9,1243,sd_3_100.txt,10,130
9,1243,sd_3_100.txt,11,130
9,1243,sd_3_100.txt,12,130
9,1243,sd_3_100.txt,13,130
9,1243,sd_3_100.txt,14,126
9,1243,sd_3_100.txt,15,126
9,1243,sd_3_100.txt,16,126
9,1243,sd_3_100.txt,17,126
9,1243,sd_3_100.txt,18,125
9,1243,sd_3_100.txt,19,125
9,1243,sd_3_100.txt,20,125
9,1243,sd_3_100.txt,21,125
9,1243,sd_3_100.txt,22,125
9,1243,sd_3_100.txt,23,124
9,1243,sd_3_100.txt,24,124
9,1243,sd_3_100.txt,25,124
9,1243,sd_3_100.txt,26,123
9,1243,sd_3_100.txt,27,123
9,1243,sd_3_100.txt,28,123
9,1243,sd_3_100.txt,29,123
9,1243,sd_3_100.txt,30,123
9,1243,sd_3_100.txt,31,123
9,1243,sd_3_100.txt,32,123
9,1243,sd_3_100.txt,33,123
9,1243,sd_3_100.txt,34,123
9,1243,sd_3_100.txt,35,123
9,1243,sd_3_100.txt,36,123
9,1243,sd_3_100.txt,37,123
9,1243,sd_3_100.txt,38,123
9,1243,sd_3_100.txt,39,123
9,1243,sd_3_100.txt,40,123
9,1243,sd_3_100.txt,41,123
9,1243,sd_3_100.txt,42,123
9,1243,sd_3_100.txt,43,122
9,1243,sd_3_100.txt,44,122
9,1243,sd_3_100.txt,45,122
9,1243,sd_3_100.txt,46,122
9,1243,sd_3_100.txt,47,122
9,1243,sd_3_100.txt,48,122
9,1243,sd_3_100.txt,49,122
9,1243,sd_3_100.txt,50,122
9,1243,sd_3_100.txt,51,122
9,1243,sd_3_100.txt,52,122
9,1243,sd_3_100.txt,53,122
9,1243,sd_3_100.txt,54,122
9,1243,sd_3_100.txt,55,122
9,1243,sd_3_100.txt,56,122
9,1243,sd_3_100.txt,57,122
9,1243,sd_3_100.txt,58,122
9,1243,sd_3_100.txt,59,122
9,1243,sd_3_100.txt,60,122
9,1243,sd_3_100.txt,61,122
9,1243,sd_3_100.txt,62,122
9,1243,sd_3_100.txt,63,122
9,1243,sd_3_100.txt,64,122
9,1243,sd_3_100.txt,65,122
9,1243,sd_3_100.txt,66,122
9,1243,sd_3_100.txt,67,122
9,1243,sd_3_100.txt,68,122
9,1243,sd_3_100.txt,69,122
9,1243,sd_3_100.txt,70,121
9,1243,sd_3_100.txt,71,121
9,1243,sd_3_100.txt,72,121
9,1243,sd_3_100.txt,73,121
9,1243,sd_3_100.txt,74,121
9,1243,sd_3_100.txt,75,121
9,1243,sd_3_100.txt,76,121
9,1243,sd_3_100.txt,77,121
9,1243,sd_3_100.txt,78,121
9,1243,sd_3_100.txt,79,120
9,1243,sd_3_100.txt,80,120
9,1243,sd_3_100.txt,81,120
9,1243,sd_3_100.txt,82,120
9,1243,sd_3_100.txt,83,120
9,1243,sd_3_100.txt,84,120
9,1243,sd_3_100.txt,85,120
9,1243,sd_3_100.txt,86,120
9,1243,sd_3_100.txt,87,120
9,1243,sd_3_100.txt,88,120
9,1243,sd_3_100.txt,89,120
9,1243,sd_3_100.txt,90,120
9,1243,sd_3_100.txt,91,120
9,1243,sd_3_100.txt,92,120
9,1243,sd_3_100.txt,93,120
9,1243,sd_3_100.txt,94,120
9,1243,sd_3_100.txt,95,120
9,1243,sd_3_100.txt,96,120
9,1243,sd_3_100.txt,97,120
9,1243,sd_3_100.txt,98,120
9,1243,sd_3_100.txt,99,120
9,1243,sd_3_100.txt,100,120
9,1243,sd_3_100.txt,101,120
9,1243,sd_3_100.txt,102,120
9,1243,sd_3_100.txt,103,120
9,1243,sd_3_100.txt,104,120
9,1243,sd_3_100.txt,105,120
9,1243,sd_3_100.txt,106,120
9,1243,sd_3_100.txt,107,120
9,1243,sd_3_100.txt,108,120
9,1243,sd_3_100.txt,109,120
9,1243,sd_3_100.txt,110,120
9,1243,sd_3_100.txt,111,120
9,1243,sd_3_100.txt,112,120
9,1243,sd_3_100.txt,113,120
9,1243,sd_3_100.txt,114,120
9,1243,sd_3_100.txt,115,120
9,1243,sd_3_100.txt,116,120
9,1243,sd_3_100.txt,117,120
9,1243,sd_3_100.txt,118,120
9,1243,sd_3_100.txt,119,120
9,1243,sd_3_100.txt,120,120
9,1243,sd_3_100.txt,121,120
9,1243,sd_3_100.txt,122,120
9,1243,sd_3_100.txt,123,120
9,1243,sd_3_100.txt,124,120
9,1243,sd_3_100.txt,125,120
9,1243,sd_3_100.txt,126,120
9,1243,sd_3_100.txt,127,120
9,1243,sd_3_100.txt,128,120
9,1243,sd_3_100.txt,129,120
9,1243,sd_3_100.txt,130,120
9,1243,sd_3_100.txt,131,120
9,1243,sd_3_100.txt,132,120
9,1243,sd_3_100.txt,133,120
9,1243,sd_3_100.txt,134,120
9,1243,sd_3_100.txt,135,120
9,1243,sd_3_100.txt,136,120
9,1243,sd_3_100.txt,137,120
9,1243,sd_3_100.txt,138,120
9,1243,sd_3_100.txt,139,120
9,1243,sd_3_100.txt,140,120
9,1243,sd_3_100.txt,141,120
9,1243,sd_3_100.txt,142,120
9,1243,sd_3_100.txt,143,120
9,1243,sd_3_100.txt,144,120
9,1243,sd_3_100.txt,145,120
9,1243,sd_3_100.txt,146,120
9,1243,sd_3_100.txt,147,118
9,1243,sd_3_100.txt,148,118
9,1243,sd_3_100.txt,149,118
9,1243,sd_3_100.txt,150,118
9,1243,sd_3_100.txt,151,118
9,1243,sd_3_100.txt,152,118
9,1243,sd_3_100.txt,153,118
9,1243,sd_3_100.txt,154,118
9,1243,sd_3_100.txt,155,118
9,1243,sd_3_100.txt,156,118
9,1243,sd_3_100.txt,157,118
9,1243,sd_3_100.txt,158,118
9,1243,sd_3_100.txt,159,118
9,1243,sd_3_100.txt,160,118
9,1243,sd_3_100.txt,161,118
9,1243,sd_3_100.txt,162,118
9,1243,sd_3_100.txt,163,118
9,1243,sd_3_100.txt,164,118
9,1243,sd_3_100.txt,165,118
9,1243,sd_3_100.txt,166,118
9,1243,sd_3_100.txt,167,118
9,1243,sd_3_100.txt,168,118
9,1243,sd_3_100.txt,169,118
9,1243,sd_3_100.txt,170,118
9,1243,sd_3_100.txt,171,118
9,1243,sd_3_100.txt,172,118
9,1243,sd_3_100.txt,173,118
9,1243,sd_3_100.txt,174,118
9,1243,sd_3_100.txt,175,118
9,1243,sd_3_100.txt,176,118
9,1243,sd_3_100.txt,177,118
9,1243,sd_3_100.txt,178,118
9,1243,sd_3_100.txt,179,118
9,1243,sd_3_100.txt,180,118
9,1243,sd_3_100.txt,181,118
9,1243,sd_3_100.txt,182,118
9,1243,sd_3_100.txt,183,118
9,1243,sd_3_100.txt,184,118
9,1243,sd_3_100.txt,185,118
9,1243,sd_3_100.txt,186,118
9,1243,sd_3_100.txt,187,118
9,1243,sd_3_100.txt,188,118
9,1243,sd_3_100.txt,189,118
9,1243,sd_3_100.txt,190,118
9,1243,sd_3_100.txt,191,118
9,1243,sd_3_100.txt,192,118
9,1243,sd_3_100.txt,193,118
9,1243,sd_3_100.txt,194,118
9,1243,sd_3_100.txt,195,118
9,1243,sd_3_100.txt,196,118
9,1243,sd_3_100.txt,197,118
9,1243,sd_3_100.txt,198,118
9,1243,sd_3_100.txt,199,118
9,1243,sd_3_100.txt,200,118
10,1244,sd_3_100.txt,1,134
10,1244,sd_3_100.txt,2,134
10,1244,sd_3_100.txt,3,134
10,1244,sd_3_100.txt,4,134
10,1244,sd_3_100.txt,5,134
10,1244,sd_3_100.txt,6,133
10,1244,sd_3_100.txt,7,133
10,1244,sd_3_100.txt,8,133
10,1244,sd_3_100.txt,9,132
10,1244,sd_3_100.txt,10,132
10,1244,sd_3_100.txt,11,132
10,1244,sd_3_100.txt,12,130
10,1244,sd_3_100.txt,13,130
10,1244,sd_3_100.txt,14,130
10,1244,sd_3_100.txt,15,130
10,1244,sd_3_100.txt,16,130
10,1244,sd_3_100.txt,17,130
10,1244,sd_3_100.txt,18,129
10,1244,sd_3_100.txt,19,129
10,1244,sd_3_100.txt,20,129
10,1244,sd_3_100.txt,21,129
10,1244,sd_3_100.txt,22,128
10,1244,sd_3_100.txt,23,126
10,1244,sd_3_100.txt,24,126
10,1244,sd_3_100.txt,25,126
10,1244,sd_3_100.txt,26,124
10,1244,sd_3_100.txt,27,124
10,1244,sd_3_100.txt,28,124
10,1244,sd_3_100.txt,29,124
10,1244,sd_3_100.txt,30,124
10,1244,sd_3_100.txt,31,124
10,1244,sd_3_100.txt,32,124
10,1244,sd_3_100.txt,33,124
10,1244,sd_3_100.txt,34,124
10,1244,sd_3_100.txt,35,124
10,1244,sd_3_100.txt,36,124
10,1244,sd_3_100.txt,37,124
10,1244,sd_3_100.txt,38,124
10,1244,sd_3_100.txt,39,124
10,1244,sd_3_100.txt,40,123
10,1244,sd_3_100.txt,41,123
10,1244,sd_3_100.txt,42,123
10,1244,sd_3_100.txt,43,123
10,1244,sd_3_100.txt,44,122
10,1244,sd_3_100.txt,45,122
10,1244,sd_3_100.txt,46,122
10,1244,sd_3_100.txt,47,122
10,1244,sd_3_100.txt,48,122
10,1244,sd_3_100.txt,49,122
10,1244,sd_3_100.txt,50,122
10,1244,sd_3_100.txt,51,122
10,1244,sd_3_100.txt,52,122
10,1244,sd_3_100.txt,53,122
10,1244,sd_3_100.txt,54,122
10,1244,sd_3_100.txt,55,121
10,1244,sd_3_100.txt,56,121
10,1244,sd_3_100.txt,57,121
10,1244,sd_3_100.txt,58,121
10,1244,sd_3_100.txt,59,121
10,1244,sd_3_100.txt,60,121
10,1244,sd_3_100.txt,61,121
10,1244,sd_3_100.txt,62,121
10,1244,sd_3_100.txt,63,121
10,1244,sd_3_100.txt,64,121
10,1244,sd_3_100.txt,65,121
10,1244,sd_3_100.txt,66,121
10,1244,sd_3_100.txt,67,121
10,1244,sd_3_100.txt,68,121
10,1244,sd_3_100.txt,69,121
10,1244,sd_3_100.txt,70,121
10,1244,sd_3_100.txt,71,121
10,1244,sd_3_100.txt,72,121
10,1244,sd_3_100.txt,73,121
10,1244,sd_3_100.txt,74,121
10,1244,sd_3_100.txt,75,121
10,1244,sd_3_100.txt,76,121
10,1244,sd_3_100.txt,77,121
10,1244,sd_3_100.txt,78,121
10,1244,sd_3_100.txt,79,121
10,1244,sd_3_100.txt,80,121
10,1244,sd_3_100.txt,81,121
10,1244,sd_3_100.txt,82,121
10,1244,sd_3_100.txt,83,121
10,1244,sd_3_100.txt,84,121
10,1244,sd_3_100.txt,85,121
10,1244,sd_3_100.txt,86,121
10,1244,sd_3_100.txt,87,121
10,1244,sd_3_100.txt,88,121
10,1244,sd_3_100.txt,89,121
10,1244,sd_3_100.txt,90,121
10,1244,sd_3_100.txt,91,121
10,1244,sd_3_100.txt,92,121
10,1244,sd_3_100.txt,93,121
10,1244,sd_3_100.txt,94,121
10,1244,sd_3_100.txt,95,121
10,1244,sd_3_100.txt,96,121
10,1244,sd_3_100.txt,97,121
10,1244,sd_3_100.txt,98,121
10,1244,sd_3_100.txt,99,121
10,1244,sd_3_100.txt,100,121
10,1244,sd_3_100.txt,101,121
10,1244,sd_3_100.txt,102,121
10,1244,sd_3_100.txt,103,121
10,1244,sd_3_100.txt,104,121
10,1244,sd_3_100.txt,105,121
10,1244,sd_3_100.txt,106,121
10,1244,sd_3_100.txt,107,121
10,1244,sd_3_100.txt,108,121
10,1244,sd_3_100.txt,109,121
10,1244,sd_3_100.txt,110,121
10,1244,sd_3_100.txt,111,121
10,1244,sd_3_100.txt,112,121
10,1244,sd_3_100.txt,113,121
10,1244,sd_3_100.txt,114,121
10,1244,sd_3_100.txt,115,121
10,1244,sd_3_100.txt,116,121
10,1244,sd_3_100.txt,117,121
10,1244,sd_3_100.txt,118,121
10,1244,sd_3_100.txt,119,121
10,1244,sd_3_100.txt,120,121
10,1244,sd_3_100.txt,121,121
10,1244,sd_3_100.txt,122,121
10,1244,sd_3_100.txt,123,121
10,1244,sd_3_100.txt,124,121
10,1244,sd_3_100.txt,125,121
10,1244,sd_3_100.txt,126,121
10,1244,sd_3_100.txt,127,121
10,1244,sd_3_100.txt,128,121
10,1244,sd_3_100.txt,129,121
10,1244,sd_3_100.txt,130,121
10,1244,sd_3_100.txt,131,121
10,1244,sd_3_100.txt,132,121
10,1244,sd_3_100.txt,133,121
10,1244,sd_3_100.txt,134,121
10,1244,sd_3_100.txt,135,121
10,1244,sd_3_100.txt,136,121
10,1244,sd_3_100.txt,137,121
10,1244,sd_3_100.txt,138,121
10,1244,sd_3_100.txt,139,120
10,1244,sd_3_100.txt,140,120
10,1244,sd_3_100.txt,141,120
10,1244,sd_3_100.txt,142,120
10,1244,sd_3_100.txt,143,120
10,1244,sd_3_100.txt,144,120
10,1244,sd_3_100.txt,145,120
10,1244,sd_3_100.txt,146,119
10,1244,sd_3_100.txt,147,119
10,1244,sd_3_100.txt,148,119
10,1244,sd_3_100.txt,149,119
10,1244,sd_3_100.txt,150,119
10,1244,sd_3_100.txt,151,119
10,1244,sd_3_100.txt,152,119
10,1244,sd_3_100.txt,153,119
10,1244,sd_3_100.txt,154,119
10,1244,sd_3_100.txt,155,119
10,1244,sd_3_100.txt,156,119
10,1244,sd_3_100.txt,157,119
10,1244,sd_3_100.txt,158,119
10,1244,sd_3_100.txt,159,119
10,1244,sd_3_100.txt,160,119
10,1244,sd_3_100.txt,161,119
10,1244,sd_3_100.txt,162,119
10,1244,sd_3_100.txt,163,119
10,1244,sd_3_100.txt,164,119
10,1244,sd_3_100.txt,165,119
10,1244,sd_3_100.txt,166,119
10,1244,sd_3_100.txt,167,119
10,1244,sd_3_100.txt,168,119
10,1244,sd_3_100.txt,169,119
10,1244,sd_3_100.txt,170,119
10,1244,sd_3_100.txt,171,119
10,1244,sd_3_100.txt,172,119
10,1244,sd_3_100.txt,173,119
10,1244,sd_3_100.txt,174,119
10,1244,sd_3_100.txt,175,119
10,1244,sd_3_100.txt,176,119
10,1244,sd_3_100.txt,177,119
10,1244,sd_3_100.txt,178,119
10,1244,sd_3_100.txt,179,119
10,1244,sd_3_100.txt,180,119
10,1244,sd_3_100.txt,181,119
10,1244,sd_3_100.txt,182,119
10,1244,sd_3_100.txt,183,119
10,1244,sd_3_100.txt,184,119
10,1244,sd_3_100.txt,185,119
10,1244,sd_3_100.txt,186,119
10,1244,sd_3_100.txt,187,119
10,1244,sd_3_100.txt,188,119
10,1244,sd_3_100.txt,189,119
10,1244,sd_3_100.txt,190,119
10,1244,sd_3_100.txt,191,119
10,1244,sd_3_100.txt,192,119
10,1244,sd_3_100.txt,193,119
10,1244,sd_3_100.txt,194,119
10,1244,sd_3_100.txt,195,119
10,1244,sd_3_100.txt,196,119
10,1244,sd_3_100.txt,197,119
10,1244,sd_3_100.txt,198,119
10,1244,sd_3_100.txt,199,119
10,1244,sd_3_100.txt,200,119
11,1245,sd_3_100.txt,1,136
11,1245,sd_3_100.txt,2,135
11,1245,sd_3_100.txt,3,135
11,1245,sd_3_100.txt,4,133
11,1245,sd_3_100.txt,5,133
11,1245,sd_3_100.txt,6,133
11,1245,sd_3_100.txt,7,133
11,1245,sd_3_100.txt,8,132
11,1245,sd_3_100.txt,9,132
11,1245,sd_3_100.txt,10,129
11,1245,sd_3_100.txt,11,129
11,1245,sd_3_100.txt,12,127
11,1245,sd_3_100.txt,13,127
11,1245,sd_3_100.txt,14,125
11,1245,sd_3_100.txt,15,125
11,1245,sd_3_100.txt,16,125
11,1245,sd_3_100.txt,17,125
11,1245,sd_3_100.txt,18,124
11,1245,sd_3_100.txt,19,124
11,1245,sd_3_100.txt,20,123
11,1245,sd_3_100.txt,21,123
11,1245,sd_3_100.txt,22,123
11,1245,sd_3_100.txt,23,123
11,1245,sd_3_100.txt,24,123
11,1245,sd_3_100.txt,25,123
11,1245,sd_3_100.txt,26,122
11,1245,sd_3_100.txt,27,122
11,1245,sd_3_100.txt,28,122
11,1245,sd_3_100.txt,29,122
11,1245,sd_3_100.txt,30,122
11,1245,sd_3_100.txt,31,120
11,1245,sd_3_100.txt,32,120
11,1245,sd_3_100.txt,33,119
11,1245,sd_3_100.txt,34,119
11,1245,sd_3_100.txt,35,119
11,1245,sd_3_100.txt,36,119
11,1245,sd_3_100.txt,37,119
11,1245,sd_3_100.txt,38,119
11,1245,sd_3_100.txt,39,119
11,1245,sd_3_100.txt,40,119
11,1245,sd_3_100.txt,41,119
11,1245,sd_3_100.txt,42,119
11,1245,sd_3_100.txt,43,119
11,1245,sd_3_100.txt,44,119
11,1245,sd_3_100.txt,45,119
11,1245,sd_3_100.txt,46,119
11,1245,sd_3_100.txt,47,119
11,1245,sd_3_100.txt,48,119
11,1245,sd_3_100.txt,49,119
11,1245,sd_3_100.txt,50,119
11,1245,sd_3_100.txt,51,119
11,1245,sd_3_100.txt,52,119
11,1245,sd_3_100.txt,53,119
11,1245,sd_3_100.txt,54,119
11,1245,sd_3_100.txt,55,119
11,1245,sd_3_100.txt,56,119
11,1245,sd_3_100.txt,57,119
11,1245,sd_3_100.txt,58,119
11,1245,sd_3_100.txt,59,119
11,1245,sd_3_100.txt,60,119
11,1245,sd_3_100.txt,61,119
11,1245,sd_3_100.txt,62,119
11,1245,sd_3_100.txt,63,119
11,1245,sd_3_100.txt,64,119
11,1245,sd_3_100.txt,65,119
11,1245,sd_3_100.txt,66,119
11,1245,sd_3_100.txt,67,119
11,1245,sd_3_100.txt,68,119
11,1245,sd_3_100.txt,69,119
11,1245,sd_3_100.txt,70,119
11,1245,sd_3_100.txt,71,118
11,1245,sd_3_100.txt,72,118
11,1245,sd_3_100.txt,73,118
11,1245,sd_3_100.txt,74,117
11,1245,sd_3_100.txt,75,117
11,1245,sd_3_100.txt,76,117
11,1245,sd_3_100.txt,77,117
11,1245,sd_3_100.txt,78,117
11,1245,sd_3_100.txt,79,117
11,1245,sd_3_100.txt,80,117
11,1245,sd_3_100.txt,81,117
11,1245,sd_3_100.txt,82,117
11,1245,sd_3_100.txt,83,117
11,1245,sd_3_100.txt,84,117
11,1245,sd_3_100.txt,85,117
11,1245,sd_3_100.txt,86,117
11,1245,sd_3_100.txt,87,117
11,1245,sd_3_100.txt,88,117
11,1245,sd_3_100.txt,89,117
11,1245,sd_3_100.txt,90,117
11,1245,sd_3_100.txt,91,117
11,1245,sd_3_100.txt,92,117
11,1245,sd_3_100.txt,93,117
11,1245,sd_3_100.txt,94,117
11,1245,sd_3_100.txt,95,117
11,1245,sd_3_100.txt,96,117
11,1245,sd_3_100.txt,97,117
11,1245,sd_3_100.txt,98,117
11,1245,sd_3_100.txt,99,117
11,1245,sd_3_100.txt,100,117
11,1245,sd_3_100.txt,101,117
11,1245,sd_3_100.txt,102,117
11,1245,sd_3_100.txt,103,117
11,1245,sd_3_100.txt,104,117
11,1245,sd_3_100.txt,105,117
11,1245,sd_3_100.txt,106,117
11,1245,sd_3_100.txt,107,117
11,1245,sd_3_100.txt,108,117
11,1245,sd_3_100.txt,109,117
11,1245,sd_3_100.txt,110,117
11,1245,sd_3_100.txt,111,117
11,1245,sd_3_100.txt,112,117
11,1245,sd_3_100.txt,113,117
11,1245,sd_3_100.txt,114,117
11,1245,sd_3_100.txt,115,116
11,1245,sd_3_100.txt,116,116
11,1245,sd_3_100.txt,117,116
11,1245,sd_3_100.txt,118,116
11,1245,sd_3_100.txt,119,116
11,1245,sd_3_100.txt,120,116
11,1245,sd_3_100.txt,121,116
11,1245,sd_3_100.txt,122,116
11,1245,sd_3_100.txt,123,116
11,1245,sd_3_100.txt,124,115
11,1245,sd_3_100.txt,125,115
11,1245,sd_3_100.txt,126,115
11,1245,sd_3_100.txt,127,115
11,1245,sd_3_100.txt,128,115
11,1245,sd_3_100.txt,129,115
11,1245,sd_3_100.txt,130,115
11,1245,sd_3_100.txt,131,115
11,1245,sd_3_100.txt,132,115
11,1245,sd_3_100.txt,133,115
11,1245,sd_3_100.txt,134,115
11,1245,sd_3_100.txt,135,115
11,1245,sd_3_100.txt,136,115
11,1245,sd_3_100.txt,137,115
11,1245,sd_3_100.txt,138,115
11,1245,sd_3_100.txt,139,115
11,1245,sd_3_100.txt,140,115
11,1245,sd_3_100.txt,141,115
11,1245,sd_3_100.txt,142,115
11,1245,sd_3_100.txt,143,115
11,1245,sd_3_100.txt,144,115
11,1245,sd_3_100.txt,145,115
11,1245,sd_3_100.txt,146,115
11,1245,sd_3_100.txt,147,115
11,1245,sd_3_100.txt,148,115
11,1245,sd_3_100.txt,149,115
11,1245,sd_3_100.txt,150,115
11,1245,sd_3_100.txt,151,115
11,1245,sd_3_100.txt,152,115
11,1245,sd_3_100.txt,153,115
11,1245,sd_3_100.txt,154,115
11,1245,sd_3_100.txt,155,115
11,1245,sd_3_100.txt,156,115
11,1245,sd_3_100.txt,157,115
11,1245,sd_3_100.txt,158,115
11,1245,sd_3_100.txt,159,115
11,1245,sd_3_100.txt,160,115
11,1245,sd_3_100.txt,161,115
11,1245,sd_3_100.txt,162,115
11,1245,sd_3_100.txt,163,115
11,1245,sd_3_100.txt,164,115
11,1245,sd_3_100.txt,165,115
11,1245,sd_3_100.txt,166,115
11,1245,sd_3_100.txt,167,115
11,1245,sd_3_100.txt,168,115
11,1245,sd_3_100.txt,169,115
11,1245,sd_3_100.txt,170,115
11,1245,sd_3_100.txt,171,115
11,1245,sd_3_100.txt,172,115
11,1245,sd_3_100.txt,173,115
11,1245,sd_3_100.txt,174,115
11,1245,sd_3_100.txt,175,115
11,1245,sd_3_100.txt,176,115
11,1245,sd_3_100.txt,177,115
11,1245,sd_3_100.txt,178,115
11,1245,sd_3_100.txt,179,115
11,1245,sd_3_100.txt,180,115
11,1245,sd_3_100.txt,181,115
11,1245,sd_3_100.txt,182,115
11,1245,sd_3_100.txt,183,115
11,1245,sd_3_100.txt,184,115
11,1245,sd_3_100.txt,185,115
11,1245,sd_3_100.txt,186,115
11,1245,sd_3_100.txt,187,115
11,1245,sd_3_100.txt,188,115
11,1245,sd_3_100.txt,189,115
11,1245,sd_3_100.txt,190,115
11,1245,sd_3_100.txt,191,115
11,1245,sd_3_100.txt,192,115
11,1245,sd_3_100.txt,193,115
11,1245,sd_3_100.txt,194,115
11,1245,sd_3_100.txt,195,115
11,1245,sd_3_100.txt,196,115
11,1245,sd_3_100.txt,197,115
11,1245,sd_3_100.txt,198,115
11,1245,sd_3_100.txt,199,115
11,1245,sd_3_100.txt,200,115
12,1246,sd_3_100.txt,1,136
12,1246,sd_3_100.txt,2,135
12,1246,sd_3_100.txt,3,135
12,1246,sd_3_100.txt,4,134
12,1246,sd_3_100.txt,5,133
12,1246,sd_3_100.txt,6,133
12,1246,sd_3_100.txt,7,133
12,1246,sd_3_100.txt,8,132
12,1246,sd_3_100.txt,9,132
12,1246,sd_3_100.txt,10,131
12,1246,sd_3_100.txt,11,131
12,1246,sd_3_100.txt,12,129
12,1246,sd_3_100.txt,13,129
12,1246,sd_3_100.txt,14,129
12,1246,sd_3_100.txt,15,129
12,1246,sd_3_100.txt,16,128
12,1246,sd_3_100.txt,17,128
12,1246,sd_3_100.txt,18,127
12,1246,sd_3_100.txt,19,127
12,1246,sd_3_100.txt,20,127
12,1246,sd_3_100.txt,21,127
12,1246,sd_3_100.txt,22,127
12,1246,sd_3_100.txt,23,127
12,1246,sd_3_100.txt,24,126
12,1246,sd_3_100.txt,25,126
12,1246,sd_3_100.txt,26,126
12,1246,sd_3_100.txt,27,126
12,1246,sd_3_100.txt,28,125
12,1246,sd_3_100.txt,29,125
12,1246,sd_3_100.txt,30,124
12,1246,sd_3_100.txt,31,124
12,1246,sd_3_100.txt,32,124
12,1246,sd_3_100.txt,33,124
12,1246,sd_3_100.txt,34,124
12,1246,sd_3_100.txt,35,124
12,1246,sd_3_100.txt,36,124
12,1246,sd_3_100.txt,37,124
12,1246,sd_3_100.txt,38,124
12,1246,sd_3_100.txt,39,124
12,1246,sd_3_100.txt,40,124
12,1246,sd_3_100.txt,41,124
12,1246,sd_3_100.txt,42,124
12,1246,sd_3_100.txt,43,124
12,1246,sd_3_100.txt,44,124
12,1246,sd_3_100.txt,45,124
12,1246,sd_3_100.txt,46,124
12,1246,sd_3_100.txt,47,124
12,1246,sd_3_100.txt,48,124
12,1246,sd_3_100.txt,49,124
12,1246,sd_3_100.txt,50,123
12,1246,sd_3_100.txt,51,123
12,1246,sd_3_100.txt,52,123
12,1246,sd_3_100.txt,53,123
12,1246,sd_3_100.txt,54,123
12,1246,sd_3_100.txt,55,123
12,1246,sd_3_100.txt,56,122
12,1246,sd_3_100.txt,57,122
12,1246,sd_3_100.txt,58,122
12,1246,sd_3_100.txt,59,122
12,1246,sd_3_100.txt,60,122
12,1246,sd_3_100.txt,61,121
12,1246,sd_3_100.txt,62,121
12,1246,sd_3_100.txt,63,121
12,1246,sd_3_100.txt,64,121
12,1246,sd_3_100.txt,65,121
12,1246,sd_3_100.txt,66,121
12,1246,sd_3_100.txt,67,120
12,1246,sd_3_100.txt,68,120
12,1246,sd_3_100.txt,69,120
12,1246,sd_3_100.txt,70,120
12,1246,sd_3_100.txt,71,120
12,1246,sd_3_100.txt,72,120
12,1246,sd_3_100.txt,73,120
12,1246,sd_3_100.txt,74,120
12,1246,sd_3_100.txt,75,120
12,1246,sd_3_100.txt,76,120
